slot_id,current_race_date,current_meeting,current_race_number,runner_name,form_run_date,form_track,form_track_key,form_race_number,form_distance,form_position,form_margin,final_classification,governed_reason,evidence,canonical_performance_id,canonical_race_id,warehouse_track,warehouse_race_number,warehouse_distance,epi_value
race012_runner50_run02,2026-09-16,Caulfield Heath,4,Bella Cinque,2026-01-10,SOUTHSIDE CRANBOURNE,CRAN,4,1000,4,3.21,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_64DA8538B692E5BD,EIQ_RACE_AE7F0FC5735FBF3F,SOUTHSIDE CRANBOURNE,4.0,1000,31.4750
race012_runner50_run03,2026-09-16,Caulfield Heath,4,Bella Cinque,2025-08-17,SALE,SALE,6,1000,4,3.25,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_154852C12162A694,EIQ_RACE_37E9E6E031FA431B,SALE,6.0,1000,66.1000
race012_runner50_run04,2026-09-16,Caulfield Heath,4,Bella Cinque,2025-07-23,SPORTSBET SANDOWN HILLSIDE,SANH,3,1000,3,1.5,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_6C11A26C5141B252,EIQ_RACE_EA2BA8EC069DB3CB,SPORTSBET SANDOWN HILLSIDE,3.0,1000,44.0000
race012_runner50_run05,2026-09-16,Caulfield Heath,4,Bella Cinque,2025-06-28,CAULFIELD,CAUL,6,1100,8,3.07,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_89BEED4F59C315C1,EIQ_RACE_E0FFC7FD50453132,CAULFIELD,6.0,1100,32.3250
race012_runner50_run06,2026-09-16,Caulfield Heath,4,Bella Cinque,2025-06-18,SPORTSBET SANDOWN HILLSIDE,SANH,3,1000,2,0.75,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_534B9515E38B2857,EIQ_RACE_7EA407074FE71140,SPORTSBET SANDOWN HILLSIDE,3.0,1000,40.2500
race012_runner50_run07,2026-09-16,Caulfield Heath,4,Bella Cinque,2025-06-09,MORNINGTON,MORN,4,1000,6,3.11,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_06CB9A0102011C7E,EIQ_RACE_D1EF27DB4D4127B2,MORNINGTON,4.0,1000,66.8500
race012_runner50_run08,2026-09-16,Caulfield Heath,4,Bella Cinque,2025-05-21,SPORTSBET SANDOWN HILLSIDE,SANH,4,1000,7,4.26,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_E152089ABA8938D7,EIQ_RACE_BE795C73EB86A197,SPORTSBET SANDOWN HILLSIDE,4.0,1000,44.3750
race012_runner51_run01,2026-09-16,Caulfield Heath,4,Fast Freddie,2026-06-19,LADBROKES GEELONG,GEEL,2,1125,1,0.06,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_8E89A9C554254015,EIQ_RACE_8C99BC1DE7139EAE,LADBROKES GEELONG,2.0,1125,
race012_runner52_run01,2026-09-16,Caulfield Heath,4,Wetumpka,2026-04-06,SPORTSBET SANDOWN LAKESIDE,SANL,4,1600,4,4.75,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_EA1569303CA747C8,EIQ_RACE_FBF0C881A21D4764,SPORTSBET SANDOWN LAKESIDE,4.0,1600,
race012_runner52_run02,2026-09-16,Caulfield Heath,4,Wetumpka,2026-03-14,CAULFIELD,CAUL,9,1600,3,4.25,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_992DC10BC97F1DB2,EIQ_RACE_CA9DB76416C50E01,CAULFIELD,9.0,1600,42.5250
race012_runner52_run03,2026-09-16,Caulfield Heath,4,Wetumpka,2026-03-01,SALE,SALE,2,1427,1,0.06,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_707665AAAC0BA6A3,EIQ_RACE_A92D666EEBC043CF,SALE,2.0,1427,
race012_runner52_run04,2026-09-16,Caulfield Heath,4,Wetumpka,2026-02-14,FLEMINGTON,FLEM,9,1400,8,3.73,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_AD08FB7BED2B849C,EIQ_RACE_E856FC586803081B,FLEMINGTON,9.0,1400,49.8250
race012_runner52_run05,2026-09-16,Caulfield Heath,4,Wetumpka,2026-01-29,PAKENHAM,PAKM,5,,2,,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_DISTANCE_MISSING_NOT_CERTIFIED_EPI,blank_distance_missing|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_6C82E0C93D9F2165,EIQ_RACE_A00E5DE6562034AF,SOUTHSIDE PAKENHAM,5.0,1200,
race012_runner52_run06,2026-09-16,Caulfield Heath,4,Wetumpka,2026-01-29,SOUTHSIDE PAKENHAM,PAKM,5,1200,2,1.5,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_6C82E0C93D9F2165,EIQ_RACE_A00E5DE6562034AF,SOUTHSIDE PAKENHAM,5.0,1200,
race012_runner52_run07,2026-09-16,Caulfield Heath,4,Wetumpka,2025-09-10,SPORTSBET SANDOWN HILLSIDE,SANH,1,1300,4,3.3,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3513EF854E8BEC46,EIQ_RACE_70C4C96B8BF0BA6D,SPORTSBET SANDOWN HILLSIDE,1.0,1300,48.3500
race012_runner52_run08,2026-09-16,Caulfield Heath,4,Wetumpka,2025-08-20,SPORTSBET SANDOWN LAKESIDE,SANL,1,1200,2,0.75,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_99B3FC1C01CE36FC,EIQ_RACE_2BE0E19D94A5B6C5,SPORTSBET SANDOWN LAKESIDE,1.0,1200,67.7500
race012_runner53_run01,2026-09-16,Caulfield Heath,4,The Benchmark,2026-03-14,CAULFIELD,CAUL,9,1600,4,4.31,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7F46C83505436AC2,EIQ_RACE_CA9DB76416C50E01,CAULFIELD,9.0,1600,42.3750
race012_runner53_run02,2026-09-16,Caulfield Heath,4,The Benchmark,2026-02-26,PAKENHAM,PAKM,7,,6,,CERTIFIED_EPI_DETERMINISTIC_REPRESENTATION_MATCH,FORM_DISTANCE_MISSING_UNIQUE_RACE,FORM_DISTANCE_MISSING_UNIQUE_RACE|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_48BCBA1D5B4EDDBF,EIQ_RACE_670669865A5C6678,SOUTHSIDE PAKENHAM,7.0,1400,73.2375
race012_runner53_run03,2026-09-16,Caulfield Heath,4,The Benchmark,2026-02-26,SOUTHSIDE PAKENHAM,PAKM,7,1400,6,2.43,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_48BCBA1D5B4EDDBF,EIQ_RACE_670669865A5C6678,SOUTHSIDE PAKENHAM,7.0,1400,73.2375
race012_runner53_run04,2026-09-16,Caulfield Heath,4,The Benchmark,2026-02-12,PAKENHAM,PAKM,4,,1,,CERTIFIED_EPI_DETERMINISTIC_REPRESENTATION_MATCH,FORM_DISTANCE_MISSING_UNIQUE_RACE,FORM_DISTANCE_MISSING_UNIQUE_RACE|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_312BE45D59B12159,EIQ_RACE_3FDFED4C8781D84B,SOUTHSIDE PAKENHAM,4.0,1400,19.4750
race012_runner53_run05,2026-09-16,Caulfield Heath,4,The Benchmark,2026-02-12,SOUTHSIDE PAKENHAM,PAKM,4,1400,1,0.06,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_312BE45D59B12159,EIQ_RACE_3FDFED4C8781D84B,SOUTHSIDE PAKENHAM,4.0,1400,19.4750
race012_runner53_run06,2026-09-16,Caulfield Heath,4,The Benchmark,2026-01-28,SPORTSBET SANDOWN HILLSIDE,SANH,2,1300,3,1.75,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_65B3FD68026EA612,EIQ_RACE_9657967903AD42D5,SPORTSBET SANDOWN HILLSIDE,2.0,1300,26.8750
race012_runner53_run07,2026-09-16,Caulfield Heath,4,The Benchmark,2026-01-09,SOUTHSIDE PAKENHAM,PAKM,5,1200,2,0.75,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_9C959D9CC4B5B560,EIQ_RACE_0A3751973C806C83,SOUTHSIDE PAKENHAM,5.0,1200,
race012_runner54_run01,2026-09-16,Caulfield Heath,4,Crocodile,2026-04-03,SPORTSBET-BALLARAT,BRAT,4,2000,9,6.98,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2661FEAD5FD7109E,EIQ_RACE_99FFECCC3E6D48A6,SPORTSBET-BALLARAT,4.0,2000,91.2750
race012_runner54_run02,2026-09-16,Caulfield Heath,4,Crocodile,2026-03-11,SPORTSBET SANDOWN HILLSIDE,SANH,7,1800,5,4.6,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3314B47E41601579,EIQ_RACE_3A4A393CB8B04211,SPORTSBET SANDOWN HILLSIDE,7.0,1800,
race012_runner54_run03,2026-09-16,Caulfield Heath,4,Crocodile,2026-02-21,CAULFIELD,CAUL,4,1800,9,4.36,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_80484FF28C77033D,EIQ_RACE_080282B81F3AA711,CAULFIELD,4.0,1800,29.9500
race012_runner54_run04,2026-09-16,Caulfield Heath,4,Crocodile,2026-02-07,CAULFIELD,CAUL,5,1400,7,5.25,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_F38ACAFE07CDE621,EIQ_RACE_7F9D942DA0D37D18,CAULFIELD,5.0,1400,53.3750
race012_runner54_run05,2026-09-16,Caulfield Heath,4,Crocodile,2026-01-21,SPORTSBET SANDOWN HILLSIDE,SANH,6,1300,1,1.25,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2312D02D0AA12010,EIQ_RACE_09A82A16427051F4,SPORTSBET SANDOWN HILLSIDE,6.0,1300,35.1750
race012_runner55_run01,2026-09-16,Caulfield Heath,4,Ole Royale,2026-04-03,SPORTSBET-BALLARAT,BRAT,1,1400,1,0.35,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_67C90192225F17FC,EIQ_RACE_8A07AE7069C72CF0,SPORTSBET-BALLARAT,1.0,1400,79.1250
race012_runner55_run02,2026-09-16,Caulfield Heath,4,Ole Royale,2026-03-20,SPORTSBET-BALLARAT,BRAT,4,1200,6,6.75,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_C02B62708D7814D3,EIQ_RACE_5DA5223F16288E51,SPORTSBET-BALLARAT,4.0,1200,63.4250
race012_runner55_run03,2026-09-16,Caulfield Heath,4,Ole Royale,2026-03-06,PAKENHAM,PAKM,2,,6,,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_DISTANCE_MISSING_NOT_CERTIFIED_EPI,blank_distance_missing|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_4ED4C7ABC47B996C,EIQ_RACE_114433350A852C85,SOUTHSIDE PAKENHAM,2.0,1200,
race012_runner55_run04,2026-09-16,Caulfield Heath,4,Ole Royale,2026-03-06,SOUTHSIDE PAKENHAM,PAKM,2,1200,6,2.96,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4ED4C7ABC47B996C,EIQ_RACE_114433350A852C85,SOUTHSIDE PAKENHAM,2.0,1200,
race012_runner56_run01,2026-09-16,Caulfield Heath,4,Mauna Kea Miss,2026-06-17,CAULFIELD HEATH,CAUH,7,1000,10,4.98,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_B2F699A43B9C7538,EIQ_RACE_DF9D09E3022EDCB5,CAULFIELD HEATH,7.0,1000,
race012_runner56_run02,2026-09-16,Caulfield Heath,4,Mauna Kea Miss,2026-06-08,MORNINGTON,MORN,3,1000,3,0.95,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_8A86BAB3716EF45D,EIQ_RACE_6F58D0B6871C4ADC,MORNINGTON,3.0,1000,86.0000
race012_runner56_run03,2026-09-16,Caulfield Heath,4,Mauna Kea Miss,2026-05-17,SALE,SALE,5,1008,4,2.96,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7E0FA790491FC913,EIQ_RACE_E7511116ADE0DAA3,SALE,5.0,1008,
race012_runner56_run04,2026-09-16,Caulfield Heath,4,Mauna Kea Miss,2026-01-17,FLEMINGTON,FLEM,5,1100,4,2.25,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_1166586F145D1A1B,EIQ_RACE_1473FBAC8143BD97,FLEMINGTON,5.0,1100,60.7250
race012_runner56_run05,2026-09-16,Caulfield Heath,4,Mauna Kea Miss,2025-12-31,FLEMINGTON,FLEM,5,1000,2,0.15,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_872F092041F30760,EIQ_RACE_9DC309078F368BE2,FLEMINGTON,5.0,1000,41.0750
race012_runner56_run06,2026-09-16,Caulfield Heath,4,Mauna Kea Miss,2025-12-03,CAULFIELD HEATH,CAUH,5,1000,1,0.3,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3C7C4830A980A4D2,EIQ_RACE_F16559205AA88905,CAULFIELD HEATH,5.0,1000,48.1250
race012_runner56_run07,2026-09-16,Caulfield Heath,4,Mauna Kea Miss,2025-11-19,CAULFIELD HEATH,CAUH,4,1000,5,1.34,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_6D202E9C240799D4,EIQ_RACE_FDA43E73104E5088,CAULFIELD HEATH,4.0,1000,68.1750
race012_runner56_run08,2026-09-16,Caulfield Heath,4,Mauna Kea Miss,2025-11-02,MORNINGTON,MORN,9,1200,5,3.3,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D1D181A7EB686033,EIQ_RACE_DC953CCBD7955373,MORNINGTON,9.0,1200,71.4500
race012_runner57_run01,2026-09-16,Caulfield Heath,4,Smart Little Miss,2026-01-17,FLEMINGTON,FLEM,5,1100,8,4.77,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_488675F33CC52265,EIQ_RACE_1473FBAC8143BD97,FLEMINGTON,5.0,1100,54.4250
race012_runner57_run02,2026-09-16,Caulfield Heath,4,Smart Little Miss,2025-12-31,FLEMINGTON,FLEM,7,1100,3,2.35,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_5AD9F31317A8C056,EIQ_RACE_AC90CDC5FEF114E6,FLEMINGTON,7.0,1100,44.1250
race012_runner57_run03,2026-09-16,Caulfield Heath,4,Smart Little Miss,2025-12-17,MORNINGTON,MORN,5,1200,2,0.1,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_68DF3481A032A0E5,EIQ_RACE_F0FBF1E28A0C571B,MORNINGTON,5.0,1200,60.8500
race012_runner57_run04,2026-09-16,Caulfield Heath,4,Smart Little Miss,2025-12-07,PICKLEBET PARK WERRIBEE,WERR,8,1100,10,3.47,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_5362305DE6508C81,EIQ_RACE_DA587AEC365FEE61,PICKLEBET PARK WERRIBEE,8.0,1100,
race012_runner57_run05,2026-09-16,Caulfield Heath,4,Smart Little Miss,2025-11-19,CAULFIELD HEATH,CAUH,5,1000,3,2.5,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_75D9C4BFA877D20F,EIQ_RACE_877DA727EC3E2BD0,CAULFIELD HEATH,5.0,1000,64.9750
race012_runner57_run06,2026-09-16,Caulfield Heath,4,Smart Little Miss,2025-11-07,SOUTHSIDE PAKENHAM,PAKM,6,1000,5,7.15,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_80A24517DE2C91B3,EIQ_RACE_E9D4D85D6DC49FA5,SOUTHSIDE PAKENHAM,6.0,1000,
race012_runner57_run07,2026-09-16,Caulfield Heath,4,Smart Little Miss,2025-10-30,CAULFIELD HEATH,CAUH,11,800,4,4.75,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_9C801D492DFB5F98,EIQ_RACE_FF3900784D0203AA,CAULFIELD HEATH,11.0,800,
race012_runner57_run08,2026-09-16,Caulfield Heath,4,Smart Little Miss,2025-08-02,FLEMINGTON,FLEM,4,1100,9,4.87,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_C590BD1D299D6856,EIQ_RACE_D09CCA78A272BC36,FLEMINGTON,4.0,1100,40.5250
race012_runner58_run01,2026-09-16,Caulfield Heath,4,Empressive Enuff,2026-06-21,SPORTSBET-BALLARAT SYNTHETIC,BALS,6,1200,3,0.8,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2FF4F70D5B7F15B4,EIQ_RACE_13581451AF3D2CCB,SPORTSBET-BALLARAT SYNTHETIC,6.0,1200,48.0000
race012_runner58_run02,2026-09-16,Caulfield Heath,4,Empressive Enuff,2026-06-15,SOUTHSIDE PAKENHAM SYNTHETIC,SOUTHSIDEPAKENHAMSYNTHETIC,9,1200,4,2.62,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D38F0E49B682777E,EIQ_RACE_0E14E850794ED0DF,SOUTHSIDE PAKENHAM SYNTHETIC,9.0,1200,
race012_runner58_run03,2026-09-16,Caulfield Heath,4,Empressive Enuff,2026-05-15,SOUTHSIDE PAKENHAM,PAKM,8,1200,11,5.86,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_9FA4923E6F9D2DB2,EIQ_RACE_593C5269212C4B74,SOUTHSIDE PAKENHAM,8.0,1200,48.3500
race012_runner58_run04,2026-09-16,Caulfield Heath,4,Empressive Enuff,2026-04-15,SPORTSBET SANDOWN LAKESIDE,SANL,4,1200,5,3.81,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_51E446BFB329C791,EIQ_RACE_A8FA6BDBB08C3380,SPORTSBET SANDOWN LAKESIDE,4.0,1200,45.9750
